"CRUISE6", "CRUISE", "STRATUM", "TOW", "STATION", "STATUS_CODE", "ID", "SVSPP", "CATCHSEX", "INDID", "LENGTH", "INDWT", "SEX", "MATURITY", "AGE", "AGE_DATA_FLAG", "STOM_VOLUME", "STOM_WGT", "IND_FISH_COMMENTS"
"199201","9201","01020","006","0002","10","199201010200060002","131",,,18,,"2",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,17,,"2",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,13,,"2",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,8,,"0",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,16,,"1",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,15,,"1",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,10,,"1",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,9,,"0",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","131",,,11,,"2",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,15,,"0",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,10,,"0",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,9,,"0",,1," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,24,,"2",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,20,,"2",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,25,,"1",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,22,,"1",,2," ",,," "
"199201","9201","01020","006","0002","10","199201010200060002","141",,,23,,"1",,2," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,33,,"1","T",2," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,28,,"2","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,27,,"2","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,29,,"1","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,32,,"1","X",2," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,27,,"1","T",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,42,,"2","T",2," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,38,,"2","T",2," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,29,,"1","T",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,28,,"1","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,32,,"1","T",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,30,,"1","T",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,31,,"1","X",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,27,,"2","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","103",,,30,,"2","I",1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","131",,,11,,"1",,1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","131",,,13,,"2",,1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","131",,,12,,"1",,1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","131",,,10,,"0",,1," ",,," "
"199201","9201","01020","001","0003","10","199201010200010003","141",,,12,,"0",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,42,,"2","S",2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,34,,"1","R",2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,32,,"1","I",2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,38,,"2","T",2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,28,,"2","I",1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,28,,"1","I",1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,30,,"1","I",1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","103",,,43,,"2","S",2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,14,,"2",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,13,,"2",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,10,,"2",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,17,,"1",,2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,16,,"2",,2," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,15,,"2",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,12,,"1",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","131",,,11,,"2",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","141",,,13,,"0",,1," ",,," "
"199201","9201","01740","002","0004","10","199201017400020004","141",,,22,,"1",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,42,,"2","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,31,,"1","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,55,,"2","T",3," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,32,,"1","T",1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,40,,"2","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,30,,"1","T",1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,43,,"1","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,37,,"2","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,35,,"1","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,34,,"1","T",1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,27,,"1","I",1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,21,,"1","I",1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","103",,,38,,"1","T",2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","131",,,14,,"1",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","131",,,15,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","131",,,16,,"2",,1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","131",,,12,,"1",,1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","131",,,13,,"1",,1," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,21,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,20,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,18,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,22,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,23,,"2",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,25,,"2",,3," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,17,,"0",,2," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,26,,"2",,3," ",,," "
"199201","9201","01740","004","0005","10","199201017400040005","141",,,26,,"2",,2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,38,,"2","T",2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,36,,"1","T",2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,33,,"1","T",2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,27,,"1","T",1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,30,,"2","T",1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,34,,"1","T",2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","103",,,29,,"2","T",1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","131",,,12,,"1",,1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","131",,,10,,"1",,1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","131",,,18,,"2",,1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","131",,,16,,"2",,2," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","131",,,17,,"2",,1," ",,," "
"199201","9201","01740","001","0006","10","199201017400010006","141",,,31,,"2",,3," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,16,,"2",,1," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,14,,"1",,1," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,13,,"2",,1," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,15,,"2",,2," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,20,,"2",,3," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,17,,"2",,1," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,18,,"2",,2," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","131",,,19,,"2",,2," ",,," "
"199201","9201","01750","002","0007","10","199201017500020007","141",,,15,,"0",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","103",,,66,,"2","S",6," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","103",,,44,,"2","T",2," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","103",,,33,,"2","I",1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","103",,,50,,"2","T",3," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,12,,"1",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,18,,"2",,3," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,17,,"2",,3," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,9,,"0",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,10,,"0",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,14,,"1",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,16,,"1",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,11,,"2",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","131",,,13,,"2",,1," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","141",,,19,,"2",,2," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","141",,,21,,"2",,2," ",,," "
"199201","9201","01750","001","0008","10","199201017500010008","141",,,25,,"2",,3," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,32,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,38,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,46,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","D",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","T",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,37,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,29,,"2","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"2","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,39,,"1","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,41,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,40,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,40,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,35,,"1","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,34,,"1","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,37,,"2","T",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,29,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,32,,"2","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,31,,"1","T",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,44,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,41,,"2","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,36,,"1","T",2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","103",,,30,,"1","I",1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,28,,"2",,3," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,30,,"2",,3," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,26,,"2",,3," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,23,,"2",,2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,11,,"0",,1," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,22,,"1",,2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,21,,"1",,2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,19,,"1",,2," ",,," "
"199201","9201","01740","003","0009","10","199201017400030009","141",,,17,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","103",,,49,,"2","T",2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","103",,,46,,"2","T",3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","103",,,42,,"2","D",2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","103",,,53,,"2","S",3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,30,,"1",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,18,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,36,,"1",,4," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,19,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,20,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,22,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,23,,"2",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,24,,"2",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,26,,"2",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,27,,"2",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,28,,"2",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,25,,"1",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,16,,"0",,2," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,29,,"2",,3," ",,," "
"199201","9201","01710","002","0010","10","199201017100020010","141",,,34,,"1",,3," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,40,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,28,,"2","T",1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,36,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,41,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,30,,"2","T",1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,32,,"1","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,44,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,38,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,35,,"2","T",1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,39,,"2","T",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,27,,"0","X",1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,34,,"2","X",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,28,,"2","I",1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","103",,,31,,"1","I",2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,16,,"2",,1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,13,,"2",,1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,10,,"2",,1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,15,,"1",,2," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,14,,"1",,1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,12,,"1",,1," ",,," "
"199201","9201","01690","007","0011","10","199201016900070011","131",,,11,,"1",,1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,31,,"2","T",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,25,,"2","I",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,37,,"2","T",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,29,,"1","T",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,30,,"2","T",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,33,,"1","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,40,,"2","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,38,,"2","T",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,39,,"2","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,36,,"2","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,34,,"1","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,35,,"2","T",2," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","103",,,27,,"2","I",1," ",,," "
"199201","9201","01690","008","0012","10","199201016900080012","141",,,19,,"2",,2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,25,,"2","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,27,,"1","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,26,,"2","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,33,,"2","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,34,,"1","T",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,36,,"2","S",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,34,,"2","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,52,,"2","S",3," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,39,,"2","T",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,33,,"1","T",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,29,,"1","T",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,38,,"2","T",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,40,,"2","R",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,31,,"2","I",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,35,,"1","T",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,37,,"2","T",1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","103",,,41,,"2","S",2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,17,,"1",,2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,11,,"0",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,19,,"2",,2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,16,,"2",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,15,,"2",,2," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,10,,"0",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,14,,"1",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,13,,"1",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","131",,,12,,"1",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","141",,,7,,"0",,1," ",,," "
"199201","9201","01690","006","0013","10","199201016900060013","141",,,19,,"2",,2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,51,,"2","S",3," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,41,,"2","R",2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,40,,"2","S",2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,34,,"1","T",1," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,30,,"1","I",1," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,33,,"1","I",2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,39,,"1","T",2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,36,,"2","T",2," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,27,,"2","I",1," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,26,,"2","I",1," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","103",,,29,,"1","I",1," ",,," "
"199201","9201","01700","004","0014","10","199201017000040014","141",,,6,,"0",,1," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","103",,,30,,"1","T",1," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,26,,"0",,2," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,20,,"1",,2," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,32,,"1",,4," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,16,,"2",,2," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,21,,"2",,2," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,28,,"2",,3," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,30,,"2",,3," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,31,,"2",,3," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,19,,"0",,2," ",,," "
"199201","9201","01710","001","0015","10","199201017100010015","141",,,18,,"2",,2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,45,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,39,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,34,,"1","D",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,41,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,32,,"1","T",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,44,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,31,,"2","T",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,37,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,48,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,26,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,36,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,24,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,30,,"2","T",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,30,,"1","X",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,29,,"1","X",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,23,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,29,,"1","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,28,,"1","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,33,,"1","R",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,26,,"1","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,30,,"1","X",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,26,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,32,,"1","X",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,28,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,26,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,29,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,28,,"2","T",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,33,,"2","T",2," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,27,,"2","I",1," ",,," "
"199201","9201","01700","002","0016","10","199201017000020016","103",,,38,,"2","T",2," ",,," "
